Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]
3931.373,9.700202922,6.873399
3931.423,9.696800302,6.903904
3931.473,9.700360783,6.874557
3931.523,9.696972743,6.767211
3931.573,9.700555147,6.767211
3931.623,9.697173414,6.894637
3931.673,9.700730051,6.907765
3931.723,9.69737278,6.885755
3931.773,9.700862947,6.759875
3931.823,9.697547429,6.893864
3931.873,9.700786147,6.888844
3931.923,9.697489728,6.896953
3931.973,9.700629879,6.813162
3932.023,9.697523622,6.90429
3932.073,9.700444305,6.90429
3932.123,9.697573251,6.893864
3932.173,9.700183277,6.89425
3932.223,9.697619944,6.805825
3932.273,9.699836294,6.912399
3932.323,9.697630196,6.898498
3932.373,9.699305219,6.900042
3932.423,9.697498722,6.796944
3932.473,9.698765617,6.859884
3932.523,9.697401957,6.890775
3932.573,9.698236815,6.890775
3932.623,9.697308342,6.910082
3932.673,9.697710998,6.779954
3932.723,9.697206554,6.881894
3932.773,9.697201327,6.883052
3932.823,9.697078399,6.906607
3932.873,9.696658462,6.7703
3932.923,9.696952016,6.888458
3932.973,9.696118693,6.908538
3933.023,9.696816317,6.907379
3933.073,9.695633834,6.907379
3933.123,9.696559794,6.763736
3933.173,9.695174161,6.882666
3933.223,9.696123512,6.896953
3933.273,9.694716037,6.903518
3933.323,9.695429521,6.756785
3933.373,9.694109635,6.893092
3933.423,9.694586674,6.883439
3933.473,9.693451217,6.881508
3933.523,9.693642953,6.75331
3933.573,9.692728311,6.75331
3933.623,9.692639179,6.889231
3933.673,9.691920082,6.89232
3933.723,9.691628961,6.890775
3933.773,9.691049511,6.753696
3933.823,9.690631808,6.900042
3933.873,9.690135454,6.871468
3933.923,9.689724196,6.899656
3933.973,9.689313255,6.774162
3934.023,9.688960095,6.905835
3934.073,9.688643241,6.905835
3934.123,9.688385607,6.871468
3934.173,9.688182906,6.891161
3934.223,9.688063153,6.768756
3934.273,9.688003994,6.902745
3934.323,9.688010808,6.869924
3934.373,9.688071495,6.904676
3934.423,9.688212192,6.798102
3934.473,9.688379954,6.908151
3934.523,9.688653947,6.855251
3934.573,9.68887631,6.855251
3934.623,9.689302598,6.887686
3934.673,9.689486531,6.810845
3934.723,9.690131137,6.903518
3934.773,9.690131222,6.851389
3934.823,9.691113948,6.883825
3934.873,9.690791855,6.754855
3934.923,9.692243866,6.901973
3934.973,9.691455849,6.859884
3935.023,9.693458499,6.87031
3935.073,9.692101408,6.87031
3935.123,9.694654218,6.769914
3935.173,9.692741921,6.893478
3935.223,9.695725727,6.859498
3935.273,9.693378751,6.864518
3935.323,9.696527323,6.778795
3935.373,9.694081429,6.912013
3935.423,9.697184584,6.859884
3935.473,9.695044453,6.851003
3935.523,9.697726395,6.794627
3935.573,9.696364978,6.794627
3935.623,9.698708549,6.907379
3935.673,9.69766579,6.876874
3935.723,9.699871681,6.829765
3935.773,9.698684819,6.808914
3935.823,9.700945893,6.905448
3935.873,9.699577002,6.857567
3935.923,9.701935823,6.823973
3935.973,9.700516036,6.817795
3936.023,9.702903717,6.913943
3936.073,9.701377654,6.913943
3936.123,9.703847743,6.861815
3936.173,9.702100925,6.802736
3936.223,9.704668968,6.837488
3936.273,9.702453522,6.903518
3936.323,9.704945787,6.864904
3936.373,9.702549052,6.874944
3936.423,9.704975737,6.847528
3936.473,9.70268759,6.896953
3936.523,9.704819521,6.857567
3936.573,9.702787673,6.857567
3936.623,9.704439483,6.861429
3936.673,9.70281273,6.867607
3936.723,9.703748451,6.900815
3936.773,9.702552251,6.869151
3936.823,9.702801852,6.844439
3936.873,9.702009633,6.793082
3936.923,9.701886943,6.896181
3936.973,9.70124049,6.874557
3937.023,9.700914117,6.82629
3937.073,9.700305331,6.82629
3937.123,9.699854218,6.816637
3937.173,9.699250621,6.878805
3937.223,9.698701817,6.883052
3937.273,9.698067124,6.793082
3937.323,9.697458683,6.845597
3937.373,9.696829449,6.91124
3937.423,9.696203265,6.886142
3937.473,9.695578063,6.78536
3937.523,9.694941226,6.85332
3937.573,9.694330418,6.85332
3937.623,9.693690037,6.898884
3937.673,9.69311507,6.903518
3937.723,9.692465335,6.773389
3937.773,9.691968553,6.864132
3937.823,9.691276553,6.89425
3937.873,9.690977883,6.858726
3937.923,9.690177005,6.766825
3937.973,9.690185263,6.874557
3938.023,9.689273685,6.897726
3938.073,9.689434991,6.897726
3938.123,9.688521929,6.872241
3938.173,9.688768567,6.759102
3938.223,9.687886136,6.872241
3938.273,9.68824258,6.89425
3938.323,9.687383217,6.876488
3938.373,9.687875205,6.821657
3938.423,9.68703266,6.883439
3938.473,9.687643866,6.884983
3938.523,9.686819041,6.876102
3938.573,9.687611667,6.876102
3938.623,9.686903253,6.805825
3938.673,9.687760025,6.890003
3938.723,9.687163213,6.896181
3938.773,9.688025891,6.882666
3938.823,9.687623048,6.808914
3938.873,9.688421273,6.832082
3938.923,9.6882592,6.883439
3938.973,9.688916707,6.891934
3939.023,9.689068458,6.784201
3939.073,9.68962556,6.784201
3939.123,9.689943832,6.852161
3939.173,9.690476845,6.875716
3939.223,9.690852224,6.886142
3939.273,9.691404748,6.788835
3939.323,9.691786525,6.854864
3939.373,9.692388226,6.910468
3939.423,9.692705044,6.901973
3939.473,9.693398534,6.756399
3939.523,9.693544621,6.883439
3939.573,9.694423881,6.883439
3939.623,9.694265999,6.886142
3939.673,9.695458272,6.906607
3939.723,9.694888,6.764508
3939.773,9.696371992,6.886528
3939.823,9.695458845,6.891934
3939.873,9.697166398,6.873013
3939.923,9.696041371,6.757558
3939.973,9.69787252,6.891161
3940.023,9.696591769,6.896181
3940.073,9.698492759,6.896181
3940.123,9.697104862,6.890003
3940.173,9.699038298,6.759102
3940.223,9.697533513,6.895795
3940.273,9.699323737,6.879191
3940.323,9.697918209,6.895409
3940.373,9.699735472,6.789221
3940.423,9.698478176,6.908151
3940.473,9.700234446,6.878033
3940.523,9.698959733,6.897726
3940.573,9.700786622,6.897726
3940.623,9.699354784,6.773003
3940.673,9.701396067,6.908924
3940.723,9.699593937,6.881894
3940.773,9.701798535,6.898112
3940.823,9.699614132,6.771072
3940.873,9.702136483,6.871082
3940.923,9.699685024,6.869538
3940.973,9.702465932,6.903518
3941.023,9.699754301,6.759488
3941.073,9.702769344,6.759488
3941.123,9.699807844,6.886914
3941.173,9.702995816,6.863746
3941.223,9.699674931,6.900815
3941.273,9.70290296,6.762577
3941.323,9.69931342,6.883439
3941.373,9.702805414,6.896181
3941.423,9.699028038,6.904676
3941.473,9.702718869,6.756399
3941.523,9.698771082,6.893478
3941.573,9.702599206,6.893478
3941.623,9.698537391,6.882666
3941.673,9.702301123,6.898884
3941.723,9.698024278,6.761419
3941.773,9.701844925,6.901201
3941.823,9.697522234,6.881122
3941.873,9.701470078,6.89232
3941.923,9.697132591,6.762577
3941.973,9.701073919,6.907379
3942.023,9.696786058,6.877646
3942.073,9.700581917,6.877646
3942.123,9.696456183,6.900042
3942.173,9.699793013,6.76837
3942.223,9.695764662,6.900042
3942.273,9.698932647,6.873399
3942.323,9.695194154,6.905448
3942.373,9.698057223,6.75833
3942.423,9.69465985,6.913557
3942.473,9.696994211,6.867221
3942.523,9.694084937,6.897726
3942.573,9.695694193,6.897726
3942.623,9.693424693,6.759875
3942.673,9.69415489,6.90931
3942.723,9.692481568,6.872627
3942.773,9.692628645,6.905062
3942.823,9.691366359,6.755241
3942.873,9.691094119,6.893478
3942.923,9.690052533,6.857181
3942.973,9.689491269,6.900815
3943.023,9.688559101,6.755627
3943.073,9.687821069,6.755627
3943.123,9.686930583,6.903904
3943.173,9.686089929,6.864132
3943.223,9.685218549,6.885755
3943.273,9.684391512,6.759488
3943.323,9.6835752,6.903904
3943.373,9.682795043,6.879191
3943.423,9.682052085,6.881894
3943.473,9.68142663,6.760647
3943.523,9.680863542,6.901201
3943.573,9.680361537,6.901201
3943.623,9.679950159,6.867993
3943.673,9.679642394,6.867607
3943.723,9.679456235,6.78034
3943.773,9.679329583,6.913943
3943.823,9.679349503,6.864518
3943.873,9.679409299,6.900429
3943.923,9.67961992,6.779181
3943.973,9.679913383,6.906607
3944.023,9.680360223,6.867607
3944.073,9.680882708,6.867607
3944.123,9.68148239,6.896181
3944.173,9.682146887,6.791152
3944.223,9.682872264,6.905835
3944.273,9.683646327,6.856023
3944.323,9.68445156,6.901201
3944.373,9.685275937,6.750993
3944.423,9.6861029,6.911627
3944.473,9.686931065,6.859498
3944.523,9.687738359,6.884211
3944.573,9.688540755,6.884211
3944.623,9.689299076,6.756399
3944.673,9.690061855,6.90429
3944.723,9.690766387,6.859112
3944.773,9.691496966,6.879577
3944.823,9.692131584,6.760261
3944.873,9.692820061,6.899656
3944.923,9.69335699,6.859498
3944.973,9.694012915,6.872627
3945.023,9.694436393,6.771459
3945.073,9.695077026,6.771459
3945.123,9.695382511,6.915874
3945.173,9.696005939,6.857567
3945.223,9.696225639,6.858726
3945.273,9.696822054,6.783429
3945.323,9.69699584,6.902745
3945.373,9.697557309,6.864904
3945.423,9.697675039,6.845983
3945.473,9.698220145,6.801191
3945.523,9.698264209,6.905448
3945.573,9.698814968,6.905448
3945.623,9.698767545,6.855637
3945.673,9.699300595,6.832082
3945.723,9.699223246,6.806983
3945.773,9.699653132,6.913557
3945.823,9.699656493,6.859498
3945.873,9.699906346,6.89232
3945.923,9.700027226,6.817023
3945.973,9.700054467,6.910468
3946.023,9.700345309,6.867221
3946.073,9.70008616,6.867221
3946.123,9.700610338,6.889617
3946.173,9.699965207,6.835557
3946.223,9.70074442,6.90429
3946.273,9.699740956,6.86027
3946.323,9.700815283,6.876102
3946.373,9.699459102,6.771845
3946.423,9.700803553,6.910468
3946.473,9.699131849,6.861429
3946.523,9.700688942,6.868379
3946.573,9.698778525,6.868379
3946.623,9.70038222,6.780726
3946.673,9.698150888,6.904676
3946.723,9.699883888,6.870696
3946.773,9.697411409,6.852934
3946.823,9.699443751,6.795785
3946.873,9.696663069,6.905448
3946.923,9.698997689,6.862201
3946.973,9.695910847,6.84328
3947.023,9.698530498,6.80235
3947.073,9.695158142,6.80235
3947.123,9.697947154,6.913943
3947.173,9.694336154,6.874557
3947.223,9.697786287,6.822043
3947.273,9.693925071,6.816251
3947.323,9.697690841,6.909696
3947.373,9.693692507,6.862587
3947.423,9.697569386,6.812003
3947.473,9.693547453,6.831696
3947.523,9.697381074,6.90429
3947.573,9.693443129,6.90429
3947.623,9.697052423,6.859498
3947.673,9.69326081,6.790379
3947.723,9.696727714,6.845597
3947.773,9.693218255,6.906607
3947.823,9.696442635,6.863746
3947.873,9.693231021,6.864518
3947.923,9.696115219,6.852548
3947.973,9.69323076,6.89927
3948.023,9.69572646,6.869924
3948.073,9.693195038,6.869924
3948.123,9.695292021,6.845597
3948.173,9.693163667,6.872241
3948.223,9.694906319,6.892706
3948.273,9.693176131,6.866062
3948.323,9.694514636,6.834013
3948.373,9.693181084,6.812389
3948.423,9.694090752,6.901201
3948.473,9.693158065,6.871468
3948.523,9.693653182,6.817409
3948.573,9.693108065,6.817409
3948.623,9.693241101,6.820112
3948.673,9.693048627,6.885369
3948.723,9.692874445,6.885369
3948.773,9.69298811,6.800419
3948.823,9.692554764,6.840577
3948.873,9.692930244,6.896953
3948.923,9.692297049,6.884211
3948.973,9.692878421,6.789607
3949.023,9.692113429,6.849845
3949.073,9.692841174,6.849845
3949.123,9.692030925,6.907765
3949.173,9.692853094,6.897726
3949.223,9.692117108,6.773389
3949.273,9.692927819,6.862201
3949.323,9.692385176,6.891161
3949.373,9.693055381,6.867607
3949.423,9.692865453,6.7703
3949.473,9.693363255,6.878805
3949.523,9.693422966,6.891547
3949.573,9.693810681,6.891547
3949.623,9.694015224,6.867607
3949.673,9.694347605,6.757172
3949.723,9.694663138,6.886142
3949.773,9.694931307,6.892706
3949.823,9.695354229,6.880349
3949.873,9.695495213,6.806983
3949.923,9.696084958,6.889617
3949.973,9.695966901,6.891161
3950.023,9.69686853,6.888458
3950.073,9.696326736,6.888458
3950.123,9.697594645,6.79733
3950.173,9.696573033,6.902359
3950.223,9.698212323,6.878419
3950.273,9.696794651,6.886142
3950.323,9.698731062,6.779954
3950.373,9.696964697,6.855251
3950.423,9.6991165,6.883052
3950.473,9.697067972,6.891934
3950.523,9.699335469,6.77532
3950.573,9.697036293,6.77532
3950.623,9.699150417,6.862587
3950.673,9.696713808,6.871468
3950.723,9.698816629,6.89927
3950.773,9.696387288,6.769528
3950.823,9.698406066,6.871468
3950.873,9.696045415,6.896953
3950.923,9.697905916,6.893478
3950.973,9.695676294,6.756013
3951.023,9.697334568,6.886528
3951.073,9.695376872,6.886528
3951.123,9.696819937,6.890389
3951.173,9.695101325,6.900815
3951.223,9.696220909,6.751379
3951.273,9.694865249,6.886528
3951.323,9.695576135,6.885755
3951.373,9.694633114,6.880736
3951.423,9.694898512,6.756399
3951.473,9.694380435,6.894637
3951.523,9.694229747,6.874944
3951.573,9.694091025,6.874944
3951.623,9.693531832,6.888072
3951.673,9.693820845,6.753696
3951.723,9.692736427,6.899656
3951.773,9.693588929,6.879963
3951.823,9.691991463,6.855637
3951.873,9.69358021,6.777637
3951.923,9.691498297,6.898498
3951.973,9.693511601,6.859498
3952.023,9.691121601,6.859498
3952.073,9.693348569,6.896953
3952.123,9.690835538,6.788063
3952.173,9.693196073,6.912013
3952.223,9.69070695,6.854092
3952.273,9.693025586,6.891547
3952.323,9.690667123,6.795013
3952.373,9.692824635,6.901587
3952.423,9.690675822,6.867607
3952.473,9.692601516,6.889617
3952.523,9.690714797,6.889617
3952.573,9.692392356,6.749449
3952.623,9.690885443,6.902359
3952.673,9.692441451,6.852548
3952.723,9.691230579,6.879963
3952.773,9.69258144,6.762191
3952.823,9.691520771,6.899656
3952.873,9.692753621,6.85834
3952.923,9.691739483,6.869151
3952.973,9.692935204,6.766825
3953.023,9.691878038,6.766825
3953.073,9.693109624,6.908151
3953.123,9.691961384,6.859884
3953.173,9.693298302,6.855637
3953.223,9.69197357,6.778795
3953.273,9.693445977,6.900042
3953.323,9.69188553,6.862587
3953.373,9.69350366,6.845211
3953.423,9.69167994,6.787676
3953.473,9.693424751,6.909696
3953.523,9.691341646,6.909696
3953.573,9.693184855,6.857181
3953.623,9.690895511,6.829765
3953.673,9.692843485,6.798488
3953.723,9.690391717,6.908151
3953.773,9.692355755,6.861429
3953.823,9.689803811,6.812003
3953.873,9.691720603,6.823587
3953.923,9.689106557,6.898884
3953.973,9.690978359,6.855637
3954.023,9.688250042,6.855637
3954.073,9.690161045,6.881508
3954.123,9.68722298,6.833627
3954.173,9.689700897,6.908924
3954.223,9.686474037,6.85834
3954.273,9.689226917,6.863359
3954.323,9.685763025,6.852548
3954.373,9.688685676,6.888844
3954.423,9.685351246,6.863746
3954.473,9.688680853,6.851003
3954.523,9.685555232,6.851003
3954.573,9.688966423,6.786904
3954.623,9.685787235,6.891547
3954.673,9.689088601,6.856023
3954.723,9.686065972,6.839805
3954.773,9.689071584,6.799647
3954.823,9.686325481,6.896953
3954.873,9.688877534,6.868379
3954.923,9.686544636,6.816251
3954.973,9.688517064,6.813162
3955.023,9.686646323,6.813162
3955.073,9.687915771,6.903518
3955.123,9.68647879,6.875716
3955.173,9.68750092,6.80428
3955.223,9.686488179,6.82629
3955.273,9.687423853,6.89927
3955.323,9.686632492,6.875716
3955.373,9.687323787,6.789993
3955.423,9.686608556,6.836716
3955.473,9.687050079,6.903904
3955.523,9.686428294,6.903904
3955.573,9.686553868,6.854478
3955.623,9.686065518,6.785746
3955.673,9.685959326,6.840577
3955.723,9.685541176,6.89734
3955.773,9.685273435,6.864904
3955.823,9.684863583,6.762191
3955.873,9.684497509,6.861043
3955.923,9.684064809,6.8873
3955.973,9.683651964,6.855637
3956.023,9.683173294,6.855637
3956.073,9.682766051,6.834013
3956.123,9.682264823,6.868379
3956.173,9.682064935,6.895409
3956.223,9.681434222,6.868765
3956.273,9.681632151,6.812775
3956.323,9.680873062,6.87533
3956.373,9.68130318,6.87726
3956.423,9.680558626,6.877646
3956.473,9.681092397,6.803122
3956.523,9.680456923,6.803122
3956.573,9.681056359,6.826676
3956.623,9.680621794,6.87533
3956.673,9.681219963,6.872627
3956.723,9.681145167,6.778795
3956.773,9.681693461,6.842508
3956.823,9.68196783,6.876102
3956.873,9.682491917,6.883052
3956.923,9.683001077,6.778409
3956.973,9.683609207,6.840577
3957.023,9.684221975,6.840577
3957.073,9.684885113,6.897726
3957.123,9.685562252,6.889617
3957.173,9.686249935,6.763736
3957.223,9.686943355,6.86027
3957.273,9.687620448,6.881122
3957.323,9.688305817,6.889617
3957.373,9.688941766,6.761033
3957.423,9.689606457,6.87031
3957.473,9.69017482,6.891161
3957.523,9.690822495,6.891161
3957.573,9.691316699,6.86529
3957.623,9.691966633,6.747132
3957.673,9.692341076,6.880349
3957.723,9.693020835,6.878419
3957.773,9.693220282,6.878805
3957.823,9.693987046,6.749063
3957.873,9.693956836,6.884983
3957.923,9.694865084,6.874557
3957.973,9.694586101,6.869538
3958.023,9.695631691,6.869538
3958.073,9.695159843,6.788835
3958.123,9.696323637,6.891161
3958.173,9.695684593,6.878805
3958.223,9.696950666,6.889231
3958.273,9.696149684,6.7703
3958.323,9.697505452,6.898884
3958.373,9.696564028,6.869538
3958.423,9.697977048,6.895023
3958.473,9.696929257,6.768756
3958.523,9.698319912,6.768756
3958.573,9.697247464,6.866062
3958.623,9.698582318,6.863746
3958.673,9.697573182,6.891547
3958.723,9.698769145,6.754855
3958.773,9.697861317,6.880736
3958.823,9.698870382,6.863746
3958.873,9.698095635,6.895409
3958.923,9.69888134,6.750607
3958.973,9.698254621,6.876488
3959.023,9.698765839,6.876488
3959.073,9.69831206,6.883439
3959.123,9.698586698,6.891934
3959.173,9.698313948,6.751766
3959.223,9.698362869,6.896953
3959.273,9.698239834,6.87031
3959.323,9.698104059,6.885755
3959.373,9.698086246,6.750221
3959.423,9.697821889,6.893864
3959.473,9.69785666,6.869151
3959.523,9.69747667,6.869151
3959.573,9.697600559,6.891161
3959.623,9.697080807,6.755627
3959.673,9.697386715,6.896181
3959.723,9.69676361,6.866062
3959.773,9.697115201,6.901201
3959.823,9.696509627,6.764894
3959.873,9.696782726,6.900815
3959.923,9.696307191,6.859498
3959.973,9.696398463,6.891934
3960.023,9.696095348,6.891934
3960.073,9.696040144,6.749835
3960.123,9.695876118,6.901201
3960.173,9.695723935,6.860656
3960.223,9.695681104,6.895409
3960.273,9.695419774,6.747132
3960.323,9.695529971,6.900429
3960.373,9.695138912,6.852548
3960.423,9.695444861,6.887686
3960.473,9.694929023,6.752538
3960.523,9.695321009,6.752538
3960.573,9.694747081,6.896567
3960.623,9.695193707,6.856409
3960.673,9.694595623,6.878805
3960.723,9.695043664,6.756399
3960.773,9.69444778,6.89927
3960.823,9.694862047,6.86027
3960.873,9.694281342,6.873013
3960.923,9.694646776,6.759102
3960.973,9.694070428,6.893864
3961.023,9.694402564,6.893864
3961.073,9.69381814,6.862587
3961.123,9.694147081,6.852548
3961.173,9.693526971,6.772231
3961.223,9.693866291,6.904676
3961.273,9.693193223,6.852548
3961.323,9.693568845,6.851775
3961.373,9.692819221,6.774548
3961.423,9.693270516,6.894637
3961.473,9.692414702,6.856023
3961.523,9.693005214,6.856023
3961.573,9.69204774,6.889231
3961.623,9.692779076,6.791538
3961.673,9.691745452,6.893478
3961.723,9.692577864,6.849458
3961.773,9.69152606,6.881122
3961.823,9.69241576,6.804666
3961.873,9.691420791,6.905835
3961.923,9.692307795,6.852161
3961.973,9.691558164,6.875716
3962.023,9.692461069,6.875716
3962.073,9.691945417,6.748677
3962.123,9.692726614,6.895023
3962.173,9.692424998,6.858726
3962.223,9.693083245,6.873785
3962.273,9.692964059,6.756013
3962.323,9.693515046,6.89232
3962.373,9.693544603,6.8483
3962.423,9.694001378,6.855251
3962.473,9.694162401,6.776092
3962.523,9.694519757,6.776092
3962.573,9.69481439,6.902359
3962.623,9.695048473,6.856023
3962.673,9.695480978,6.839033
3962.723,9.695539155,6.779568
3962.773,9.696160705,6.899656
3962.823,9.6959625,6.859112
3962.873,9.696842479,6.82629
3962.923,9.696318549,6.799647
3962.973,9.697457663,6.89734
3963.023,9.696613449,6.89734
3963.073,9.698003339,6.851389
3963.123,9.69688134,6.80235
3963.173,9.698470659,6.816637
3963.223,9.697081604,6.905835
3963.273,9.698823108,6.850231
3963.323,9.697201216,6.798488
